ID_Post	Headline	Body	Status	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	HeadBody	new_labels
495674		Sicher der Knaller im Weihnachtsgeschäft!	online	ArgumentsUsed						SentimentNegative			 Sicher der Knaller im Weihnachtsgeschäft!	online ArgumentsUsed      SentimentNegative  
493463		Naja, ich hätte doch nur gerne gewusst, ob Sie jetzt tatsächlich für eine Erhöhung der Grundsteuer und eine Erbschaftssteuer sind, bei gleichzeitiger Senkung der Einkommensteuer. Dass Sie sich selbst nicht als Ideologe sehen, ist mir schon klar.	online	ArgumentsUsed						SentimentNegative			 Naja, ich hätte doch nur gerne gewusst, ob Sie jetzt tatsächlich für eine Erhöhung der Grundsteuer und eine Erbschaftssteuer sind, bei gleichzeitiger Senkung der Einkommensteuer. Dass Sie sich selbst nicht als Ideologe sehen, ist mir schon klar.	online ArgumentsUsed      SentimentNegative  
493454		"Die, die das konnten haben das sowieso gemacht.

Konnte ja keiner ehrlich annehmen, dass der Zielpunkt wirtschaftlich gut dastehen würde. Einmal googeln hilft da."	online							SentimentNegative			" Die, die das konnten haben das sowieso gemacht.

Konnte ja keiner ehrlich annehmen, dass der Zielpunkt wirtschaftlich gut dastehen würde. Einmal googeln hilft da."	online       SentimentNegative  
139073		Der Chaos war grad wieder Stangeln, als es um das korrekte Interpretieren von Fakten ging.	online								SentimentNeutral		 Der Chaos war grad wieder Stangeln, als es um das korrekte Interpretieren von Fakten ging.	online        SentimentNeutral 
136466		Nachdem Yahoo einen auf Ask! Toolbar macht und sich mit der Java Installation unterschmuggeln will kann der ganze Konzern von mir aus im Boden versinken.	online	ArgumentsUsed							SentimentNeutral		 Nachdem Yahoo einen auf Ask! Toolbar macht und sich mit der Java Installation unterschmuggeln will kann der ganze Konzern von mir aus im Boden versinken.	online ArgumentsUsed       SentimentNeutral 
136465		"Ich sage ja immer, Gewalt sollte Mann/Frau nicht verleugnen sondern akzeptieren, sie ist Bestandteil unserer Natur. Wenn wir Gewalt akzeptieren, dann lernen wir auch offen damit umzugehen. Ich finde Mann/Frau müsste das genau so lernen dürfen und müssen wie, Autofahren, Zähneputzen ect. Wir werden auf so viele Dinge vorbereitet und geschult, aber wer zeigt uns mit  Aggressionen und Gewalt (Seelisch wie Körperlich) umzugehen. Genau Keiner!!!!
Ich bin überzeugt, dass es weniger davon geben würde, wenn jeder lernt auf interne und externe Impulse zu achten und genau wüsste wie er/sie sich verhalten und reagieren muss. Ich empfehle euch allen folgendes Buch: http://www.Meine-ganz-persönliche-Erfahrung-Martinez/dp/149059146X"	deleted	ArgumentsUsed							SentimentNeutral		" Ich sage ja immer, Gewalt sollte Mann/Frau nicht verleugnen sondern akzeptieren, sie ist Bestandteil unserer Natur. Wenn wir Gewalt akzeptieren, dann lernen wir auch offen damit umzugehen. Ich finde Mann/Frau müsste das genau so lernen dürfen und müssen wie, Autofahren, Zähneputzen ect. Wir werden auf so viele Dinge vorbereitet und geschult, aber wer zeigt uns mit  Aggressionen und Gewalt (Seelisch wie Körperlich) umzugehen. Genau Keiner!!!!
Ich bin überzeugt, dass es weniger davon geben würde, wenn jeder lernt auf interne und externe Impulse zu achten und genau wüsste wie er/sie sich verhalten und reagieren muss. Ich empfehle euch allen folgendes Buch: http://www.Meine-ganz-persönliche-Erfahrung-Martinez/dp/149059146X"	deleted ArgumentsUsed       SentimentNeutral 
136464		"meistens weil sie als Kinder gelernt haben, dass es ""normal"" ist, wenn sie geschlagen werden. Als Erwachsene erleben sie dann diese wunderbare ""Normalität"" wieder und kommen gar nicht auf die Idee, wegzugehen. Ist doch eh alles so wie schon gewohnt.
Es ist sehr schwer, alte Verhaltensmuster zu durchbrechen, besonders wenn frau keine anderen Lebenserfahrungen gemacht hat. D.h., sie muss sich in ein neues, unbekanntes Terrain hineinwagen."	online				OffTopic				SentimentNeutral		" meistens weil sie als Kinder gelernt haben, dass es ""normal"" ist, wenn sie geschlagen werden. Als Erwachsene erleben sie dann diese wunderbare ""Normalität"" wieder und kommen gar nicht auf die Idee, wegzugehen. Ist doch eh alles so wie schon gewohnt.
Es ist sehr schwer, alte Verhaltensmuster zu durchbrechen, besonders wenn frau keine anderen Lebenserfahrungen gemacht hat. D.h., sie muss sich in ein neues, unbekanntes Terrain hineinwagen."	online    OffTopic    SentimentNeutral 
136463		Bringt doch nix. So eine Person stört eine Bewährungsstrafe nicht. Und wegen ein bisschen Stalking oder Verleumdung kommt man nicht gleich ins Gefängnis.	online				OffTopic				SentimentNeutral		 Bringt doch nix. So eine Person stört eine Bewährungsstrafe nicht. Und wegen ein bisschen Stalking oder Verleumdung kommt man nicht gleich ins Gefängnis.	online    OffTopic    SentimentNeutral 
136432		"jepp ... das sich bei gender-themen hier ein großteil männer massiv bedroht fühlt.
ps: grüne stricherl als schw**zvergleich - super!"	deleted				OffTopic				SentimentNeutral		" jepp ... das sich bei gender-themen hier ein großteil männer massiv bedroht fühlt.
ps: grüne stricherl als schw**zvergleich - super!"	deleted    OffTopic    SentimentNeutral 
136431	kann er sich die besten anwaelte leisten. z.b. ein bekannter wiener anwalt	Kann er sich leisten, bringt ihm aber auch nichts.	online							SentimentNegative			kann er sich die besten anwaelte leisten. z.b. ein bekannter wiener anwalt Kann er sich leisten, bringt ihm aber auch nichts.	online       SentimentNegative  
136430	Wegen der Kinder, die ein maechtigerer mann fuer sich beanspruchen koennte.	In Österreich? LoL!!!!!	online	ArgumentsUsed							SentimentNeutral		Wegen der Kinder, die ein maechtigerer mann fuer sich beanspruchen koennte. In Österreich? LoL!!!!!	online ArgumentsUsed       SentimentNeutral 
136402	Ihre Antwort macht das wohl weitgehend klar - weil sie eben die Warnsignale nie zu deuten gelernt haben beziehungsweise sie sogar als etwas Attraktives wahrnehmen,	"Ich fürchte es ist das Zweite. Ich bezweifle, dass eine relevante Anzahl von Frauen das nach dem 2. mal noch nicht gelernt hat.
Es scheint so, als ziehe sie dieser Männertyp bzw. die Opferrolle einfach an."	online				OffTopic				SentimentNeutral		"Ihre Antwort macht das wohl weitgehend klar - weil sie eben die Warnsignale nie zu deuten gelernt haben beziehungsweise sie sogar als etwas Attraktives wahrnehmen, Ich fürchte es ist das Zweite. Ich bezweifle, dass eine relevante Anzahl von Frauen das nach dem 2. mal noch nicht gelernt hat.
Es scheint so, als ziehe sie dieser Männertyp bzw. die Opferrolle einfach an."	online    OffTopic    SentimentNeutral 
136400		"So einfach ist das nicht, wenn es Kinder gibt. Als Mann sieht man die nie wieder, wenn man selber geht. 
Das weiss die Frau auch. Sie weiss auch, dass sie schon gewonnen hat, wenn sich der Mann einmal dazu hinreissen lässt, sich zu wehren.

Das Leben ist oft nicht so einfach, wie sich das der kleine Max vorstellt."	deleted	ArgumentsUsed			OffTopic				SentimentNeutral		" So einfach ist das nicht, wenn es Kinder gibt. Als Mann sieht man die nie wieder, wenn man selber geht. 
Das weiss die Frau auch. Sie weiss auch, dass sie schon gewonnen hat, wenn sich der Mann einmal dazu hinreissen lässt, sich zu wehren.

Das Leben ist oft nicht so einfach, wie sich das der kleine Max vorstellt."	deleted ArgumentsUsed   OffTopic    SentimentNeutral 
136399		"Ja ist der Artikel wirklich ;)
http://www.welt.de/debatte/article10847107/Frauen-schlagen-mindestens-so-haeufig-zu-wie-Maenner.html"	online	ArgumentsUsed				PersonalStories			SentimentNeutral		" Ja ist der Artikel wirklich ;)
http://www.welt.de/debatte/article10847107/Frauen-schlagen-mindestens-so-haeufig-zu-wie-Maenner.html"	online ArgumentsUsed    PersonalStories   SentimentNeutral 
136398		"Meine Mutter hat sich ihr Leben lang von meinem Vater 3 mal täglich erklären lassen was für ein Idiot sie eigentlich sei, dafür hat sie ihn hinten und vorne bedient und zugelassen, daß er mit seinen Beleidigungen jede Freundschaft mit anderen Personen zerstört hat. (Er hat sie aber nie geschlagen)

Als ich ihr eines Tages erzählte, das mein Mann ganz selbstverständlich und ohne Aufforderung das Geschirr abwäscht oder den Teppich saugt kam die Antwort er sei deswegen - im Gegensatz zu meinen Vater - ein Waschlappen und hätte keine Testikel in der Hose.  

Meine Eltern sind in den Vierzigern geboren, also sicherlich ganz anders erzogen. Aber die Dynamik wie Opfer sich verhalten, ja sogar den Täter glorifizieren, ist hier schön abzulesen."	online				OffTopic				SentimentNeutral		" Meine Mutter hat sich ihr Leben lang von meinem Vater 3 mal täglich erklären lassen was für ein Idiot sie eigentlich sei, dafür hat sie ihn hinten und vorne bedient und zugelassen, daß er mit seinen Beleidigungen jede Freundschaft mit anderen Personen zerstört hat. (Er hat sie aber nie geschlagen)

Als ich ihr eines Tages erzählte, das mein Mann ganz selbstverständlich und ohne Aufforderung das Geschirr abwäscht oder den Teppich saugt kam die Antwort er sei deswegen - im Gegensatz zu meinen Vater - ein Waschlappen und hätte keine Testikel in der Hose.  

Meine Eltern sind in den Vierzigern geboren, also sicherlich ganz anders erzogen. Aber die Dynamik wie Opfer sich verhalten, ja sogar den Täter glorifizieren, ist hier schön abzulesen."	online    OffTopic    SentimentNeutral 
136397		Klar bringt zurückschlagen etwas, das nennt sich Notwehr und kann durchaus die aktuelle Berohungssituation umgehend beenden.	online	ArgumentsUsed	Discriminating					SentimentNegative			 Klar bringt zurückschlagen etwas, das nennt sich Notwehr und kann durchaus die aktuelle Berohungssituation umgehend beenden.	online ArgumentsUsed Discriminating     SentimentNegative  
136396		"Wenn Person A Person B schlägt ist (im Normalfall) Person A schuld.

Wenn Person B dann aber bei Person A bleibt, ohne dass es einen äußeren Zwang gibt, dann ist Person B daran schuld.

Wir müssen hier vom mündigen, Erwachsenen Bürger ausgehen. Andernfalls müsste man solche Personen teilentmündigen, will man konsequent bleiben.

Also die Prämisse ist, B ist freiwillig mit A zusammen obwohl A gewalttätig ist. Die Gründe liegen wohl sehr weit im privaten Bereich.

Die Sache ist wohl nicht einfach, will man einerseits Menschen, die unter der Gewalt ihres Partners leiden helfen und andererseits die Privatsphäre und die Entscheidungsfreiheit des Einzelnen respektieren."	online				OffTopic			SentimentNegative			" Wenn Person A Person B schlägt ist (im Normalfall) Person A schuld.

Wenn Person B dann aber bei Person A bleibt, ohne dass es einen äußeren Zwang gibt, dann ist Person B daran schuld.

Wir müssen hier vom mündigen, Erwachsenen Bürger ausgehen. Andernfalls müsste man solche Personen teilentmündigen, will man konsequent bleiben.

Also die Prämisse ist, B ist freiwillig mit A zusammen obwohl A gewalttätig ist. Die Gründe liegen wohl sehr weit im privaten Bereich.

Die Sache ist wohl nicht einfach, will man einerseits Menschen, die unter der Gewalt ihres Partners leiden helfen und andererseits die Privatsphäre und die Entscheidungsfreiheit des Einzelnen respektieren."	online    OffTopic   SentimentNegative  
136395		"warum fehlt in dem Artikel die Erwähnung von jener psychische Gewalt, die überwiegend von Frauen (""du wirst zahlen bis du schwarz wirst und sieht deine Kinder nie wieder"") gegenüber Männer ausgeübt wird?"	deleted	ArgumentsUsed							SentimentNeutral		" warum fehlt in dem Artikel die Erwähnung von jener psychische Gewalt, die überwiegend von Frauen (""du wirst zahlen bis du schwarz wirst und sieht deine Kinder nie wieder"") gegenüber Männer ausgeübt wird?"	deleted ArgumentsUsed       SentimentNeutral 
136394		Doch, die These paßt schon auch. Man sollte bedenken, das wir in Mitteleuropa nicht christlich, sondern von der Aufklärung, bzw. dem Humanismus geprägt sind. In christlich geprägten Gegenden ist Gewalt gegen Schwächere immer noch ausgeprägter.	online				OffTopic			SentimentNegative			 Doch, die These paßt schon auch. Man sollte bedenken, das wir in Mitteleuropa nicht christlich, sondern von der Aufklärung, bzw. dem Humanismus geprägt sind. In christlich geprägten Gegenden ist Gewalt gegen Schwächere immer noch ausgeprägter.	online    OffTopic   SentimentNegative  
136393	jetzt platzt mir aber gleich die hutschnur!	"ich denke, es ist mittlerweile wissenschaftlich ausreichend bewiesen, dass diese so genannte gewalt nur ein sehr wirkungsvolles erziehungsinstrumentarium darstellt. 

mir hats nicht geschadet. und meiner frau und meinen kindern schadet es auch nicht! ich hab sie grad gefragt: ""nein"", haben sie gesagt, ""das schadet uns nicht. das haben wir verdient!"""	deleted				OffTopic				SentimentNeutral		"jetzt platzt mir aber gleich die hutschnur! ich denke, es ist mittlerweile wissenschaftlich ausreichend bewiesen, dass diese so genannte gewalt nur ein sehr wirkungsvolles erziehungsinstrumentarium darstellt. 

mir hats nicht geschadet. und meiner frau und meinen kindern schadet es auch nicht! ich hab sie grad gefragt: ""nein"", haben sie gesagt, ""das schadet uns nicht. das haben wir verdient!"""	deleted    OffTopic    SentimentNeutral 
136392	Nur: vielen Jungen und Männern wird immer noch beigebracht, dass man Frauen nicht schlägt.	"Zurückschlagen bringt auch absolut nichts.
Aber wieso nicht einfach gehen?"	online				OffTopic				SentimentNeutral		"Nur: vielen Jungen und Männern wird immer noch beigebracht, dass man Frauen nicht schlägt. Zurückschlagen bringt auch absolut nichts.
Aber wieso nicht einfach gehen?"	online    OffTopic    SentimentNeutral 
136391	..was soll man auch machen?	"??????????

Was soll die Frage? Gehen, und das sofort ohne weiteren Kommentar oder Diskussion. Egal ob Frau oder Mann."	online	ArgumentsUsed						SentimentNegative			"..was soll man auch machen? ??????????

Was soll die Frage? Gehen, und das sofort ohne weiteren Kommentar oder Diskussion. Egal ob Frau oder Mann."	online ArgumentsUsed      SentimentNegative  
136390	Postings, die systematische Täter-Opfer-Umkehr betreiben, Gewalt ins Lächerliche ziehen oder herunterspielen, widersprechen fundamental unseren Forenregeln und werden nicht veröffentlicht	"aha

und deshalb wird mein posting nicht veröffentlicht, in dem ich sage, daß trotz aller Erklärungen, warum geschlagen und sich schlagen lassen wird, und der berechtigten forderung an den schläger, das zu lassen, dennoch kein weg daran vorbeiführt, daß das opfer sich halt auch mal auf die Hinterfüße stellt und Konsequenzen zieht - deshalb also wird dieses mein posting nicht veröffentlicht?

grad die forderung, beim Täter anzusetzen, ist ja urkomisch, wenn er doch dauernd darin bestätigt wird, daß die geschlagene ja eh einverstanden damit ist (sonst würde sie ihn nämlich verlassen)"	deleted	ArgumentsUsed							SentimentNeutral		"Postings, die systematische Täter-Opfer-Umkehr betreiben, Gewalt ins Lächerliche ziehen oder herunterspielen, widersprechen fundamental unseren Forenregeln und werden nicht veröffentlicht aha

und deshalb wird mein posting nicht veröffentlicht, in dem ich sage, daß trotz aller Erklärungen, warum geschlagen und sich schlagen lassen wird, und der berechtigten forderung an den schläger, das zu lassen, dennoch kein weg daran vorbeiführt, daß das opfer sich halt auch mal auf die Hinterfüße stellt und Konsequenzen zieht - deshalb also wird dieses mein posting nicht veröffentlicht?

grad die forderung, beim Täter anzusetzen, ist ja urkomisch, wenn er doch dauernd darin bestätigt wird, daß die geschlagene ja eh einverstanden damit ist (sonst würde sie ihn nämlich verlassen)"	deleted ArgumentsUsed       SentimentNeutral 
