ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
493463	493464		Naja, ich hätte doch nur gerne gewusst, ob Sie jetzt tatsächlich für eine Erhöhung der Grundsteuer und eine Erbschaftssteuer sind, bei gleichzeitiger Senkung der Einkommensteuer. Dass Sie sich selbst nicht als Ideologe sehen, ist mir schon klar.	0	1	0	0	0	0	0	1	0	0	0100000100	 Naja, ich hätte doch nur gerne gewusst, ob Sie jetzt tatsächlich für eine Erhöhung der Grundsteuer und eine Erbschaftssteuer sind, bei gleichzeitiger Senkung der Einkommensteuer. Dass Sie sich selbst nicht als Ideologe sehen, ist mir schon klar.
493454	493455		"Die, die das konnten haben das sowieso gemacht.

Konnte ja keiner ehrlich annehmen, dass der Zielpunkt wirtschaftlich gut dastehen würde. Einmal googeln hilft da."	0	0	0	0	0	0	0	1	0	0	0000000100	" Die, die das konnten haben das sowieso gemacht.

Konnte ja keiner ehrlich annehmen, dass der Zielpunkt wirtschaftlich gut dastehen würde. Einmal googeln hilft da."
139073	139074		Der Chaos war grad wieder Stangeln, als es um das korrekte Interpretieren von Fakten ging.	0	0	0	0	0	0	0	0	1	0	0000000010	 Der Chaos war grad wieder Stangeln, als es um das korrekte Interpretieren von Fakten ging.
136466	136467		Nachdem Yahoo einen auf Ask! Toolbar macht und sich mit der Java Installation unterschmuggeln will kann der ganze Konzern von mir aus im Boden versinken.	0	1	0	0	0	0	0	0	1	0	0100000010	 Nachdem Yahoo einen auf Ask! Toolbar macht und sich mit der Java Installation unterschmuggeln will kann der ganze Konzern von mir aus im Boden versinken.
136465	136466		"Ich sage ja immer, Gewalt sollte Mann/Frau nicht verleugnen sondern akzeptieren, sie ist Bestandteil unserer Natur. Wenn wir Gewalt akzeptieren, dann lernen wir auch offen damit umzugehen. Ich finde Mann/Frau müsste das genau so lernen dürfen und müssen wie, Autofahren, Zähneputzen ect. Wir werden auf so viele Dinge vorbereitet und geschult, aber wer zeigt uns mit  Aggressionen und Gewalt (Seelisch wie Körperlich) umzugehen. Genau Keiner!!!!
Ich bin überzeugt, dass es weniger davon geben würde, wenn jeder lernt auf interne und externe Impulse zu achten und genau wüsste wie er/sie sich verhalten und reagieren muss. Ich empfehle euch allen folgendes Buch: http://www.Meine-ganz-persönliche-Erfahrung-Martinez/dp/149059146X"	1	1	0	0	0	0	0	0	1	0	1100000010	" Ich sage ja immer, Gewalt sollte Mann/Frau nicht verleugnen sondern akzeptieren, sie ist Bestandteil unserer Natur. Wenn wir Gewalt akzeptieren, dann lernen wir auch offen damit umzugehen. Ich finde Mann/Frau müsste das genau so lernen dürfen und müssen wie, Autofahren, Zähneputzen ect. Wir werden auf so viele Dinge vorbereitet und geschult, aber wer zeigt uns mit  Aggressionen und Gewalt (Seelisch wie Körperlich) umzugehen. Genau Keiner!!!!
Ich bin überzeugt, dass es weniger davon geben würde, wenn jeder lernt auf interne und externe Impulse zu achten und genau wüsste wie er/sie sich verhalten und reagieren muss. Ich empfehle euch allen folgendes Buch: http://www.Meine-ganz-persönliche-Erfahrung-Martinez/dp/149059146X"
136464	136465		"meistens weil sie als Kinder gelernt haben, dass es ""normal"" ist, wenn sie geschlagen werden. Als Erwachsene erleben sie dann diese wunderbare ""Normalität"" wieder und kommen gar nicht auf die Idee, wegzugehen. Ist doch eh alles so wie schon gewohnt.
Es ist sehr schwer, alte Verhaltensmuster zu durchbrechen, besonders wenn frau keine anderen Lebenserfahrungen gemacht hat. D.h., sie muss sich in ein neues, unbekanntes Terrain hineinwagen."	0	0	0	0	1	0	0	0	1	0	0000100010	" meistens weil sie als Kinder gelernt haben, dass es ""normal"" ist, wenn sie geschlagen werden. Als Erwachsene erleben sie dann diese wunderbare ""Normalität"" wieder und kommen gar nicht auf die Idee, wegzugehen. Ist doch eh alles so wie schon gewohnt.
Es ist sehr schwer, alte Verhaltensmuster zu durchbrechen, besonders wenn frau keine anderen Lebenserfahrungen gemacht hat. D.h., sie muss sich in ein neues, unbekanntes Terrain hineinwagen."
136463	136464		Bringt doch nix. So eine Person stört eine Bewährungsstrafe nicht. Und wegen ein bisschen Stalking oder Verleumdung kommt man nicht gleich ins Gefängnis.	0	0	0	0	1	0	0	0	1	0	0000100010	 Bringt doch nix. So eine Person stört eine Bewährungsstrafe nicht. Und wegen ein bisschen Stalking oder Verleumdung kommt man nicht gleich ins Gefängnis.
136432	136433		"jepp ... das sich bei gender-themen hier ein großteil männer massiv bedroht fühlt.
ps: grüne stricherl als schw**zvergleich - super!"	1	0	0	0	1	0	0	0	1	0	1000100010	" jepp ... das sich bei gender-themen hier ein großteil männer massiv bedroht fühlt.
ps: grüne stricherl als schw**zvergleich - super!"
136431	136432	kann er sich die besten anwaelte leisten. z.b. ein bekannter wiener anwalt	Kann er sich leisten, bringt ihm aber auch nichts.	0	0	0	0	0	0	0	1	0	0	0000000100	kann er sich die besten anwaelte leisten. z.b. ein bekannter wiener anwalt Kann er sich leisten, bringt ihm aber auch nichts.
136430	136431	Wegen der Kinder, die ein maechtigerer mann fuer sich beanspruchen koennte.	In Österreich? LoL!!!!!	0	1	0	0	0	0	0	0	1	0	0100000010	Wegen der Kinder, die ein maechtigerer mann fuer sich beanspruchen koennte. In Österreich? LoL!!!!!
136402	136403	Ihre Antwort macht das wohl weitgehend klar - weil sie eben die Warnsignale nie zu deuten gelernt haben beziehungsweise sie sogar als etwas Attraktives wahrnehmen,	"Ich fürchte es ist das Zweite. Ich bezweifle, dass eine relevante Anzahl von Frauen das nach dem 2. mal noch nicht gelernt hat.
Es scheint so, als ziehe sie dieser Männertyp bzw. die Opferrolle einfach an."	0	0	0	0	1	0	0	0	1	0	0000100010	"Ihre Antwort macht das wohl weitgehend klar - weil sie eben die Warnsignale nie zu deuten gelernt haben beziehungsweise sie sogar als etwas Attraktives wahrnehmen, Ich fürchte es ist das Zweite. Ich bezweifle, dass eine relevante Anzahl von Frauen das nach dem 2. mal noch nicht gelernt hat.
Es scheint so, als ziehe sie dieser Männertyp bzw. die Opferrolle einfach an."
136400	136401		"So einfach ist das nicht, wenn es Kinder gibt. Als Mann sieht man die nie wieder, wenn man selber geht. 
Das weiss die Frau auch. Sie weiss auch, dass sie schon gewonnen hat, wenn sich der Mann einmal dazu hinreissen lässt, sich zu wehren.

Das Leben ist oft nicht so einfach, wie sich das der kleine Max vorstellt."	1	1	0	0	1	0	0	0	1	0	1100100010	" So einfach ist das nicht, wenn es Kinder gibt. Als Mann sieht man die nie wieder, wenn man selber geht. 
Das weiss die Frau auch. Sie weiss auch, dass sie schon gewonnen hat, wenn sich der Mann einmal dazu hinreissen lässt, sich zu wehren.

Das Leben ist oft nicht so einfach, wie sich das der kleine Max vorstellt."
136399	136400		"Ja ist der Artikel wirklich ;)
http://www.welt.de/debatte/article10847107/Frauen-schlagen-mindestens-so-haeufig-zu-wie-Maenner.html"	0	1	0	0	0	1	0	0	1	0	0100010010	" Ja ist der Artikel wirklich ;)
http://www.welt.de/debatte/article10847107/Frauen-schlagen-mindestens-so-haeufig-zu-wie-Maenner.html"
136398	136399		"Meine Mutter hat sich ihr Leben lang von meinem Vater 3 mal täglich erklären lassen was für ein Idiot sie eigentlich sei, dafür hat sie ihn hinten und vorne bedient und zugelassen, daß er mit seinen Beleidigungen jede Freundschaft mit anderen Personen zerstört hat. (Er hat sie aber nie geschlagen)

Als ich ihr eines Tages erzählte, das mein Mann ganz selbstverständlich und ohne Aufforderung das Geschirr abwäscht oder den Teppich saugt kam die Antwort er sei deswegen - im Gegensatz zu meinen Vater - ein Waschlappen und hätte keine Testikel in der Hose.  

Meine Eltern sind in den Vierzigern geboren, also sicherlich ganz anders erzogen. Aber die Dynamik wie Opfer sich verhalten, ja sogar den Täter glorifizieren, ist hier schön abzulesen."	0	0	0	0	1	0	0	0	1	0	0000100010	" Meine Mutter hat sich ihr Leben lang von meinem Vater 3 mal täglich erklären lassen was für ein Idiot sie eigentlich sei, dafür hat sie ihn hinten und vorne bedient und zugelassen, daß er mit seinen Beleidigungen jede Freundschaft mit anderen Personen zerstört hat. (Er hat sie aber nie geschlagen)

Als ich ihr eines Tages erzählte, das mein Mann ganz selbstverständlich und ohne Aufforderung das Geschirr abwäscht oder den Teppich saugt kam die Antwort er sei deswegen - im Gegensatz zu meinen Vater - ein Waschlappen und hätte keine Testikel in der Hose.  

Meine Eltern sind in den Vierzigern geboren, also sicherlich ganz anders erzogen. Aber die Dynamik wie Opfer sich verhalten, ja sogar den Täter glorifizieren, ist hier schön abzulesen."
136397	136398		Klar bringt zurückschlagen etwas, das nennt sich Notwehr und kann durchaus die aktuelle Berohungssituation umgehend beenden.	0	1	1	0	0	0	0	1	0	0	0110000100	 Klar bringt zurückschlagen etwas, das nennt sich Notwehr und kann durchaus die aktuelle Berohungssituation umgehend beenden.
136396	136397		"Wenn Person A Person B schlägt ist (im Normalfall) Person A schuld.

Wenn Person B dann aber bei Person A bleibt, ohne dass es einen äußeren Zwang gibt, dann ist Person B daran schuld.

Wir müssen hier vom mündigen, Erwachsenen Bürger ausgehen. Andernfalls müsste man solche Personen teilentmündigen, will man konsequent bleiben.

Also die Prämisse ist, B ist freiwillig mit A zusammen obwohl A gewalttätig ist. Die Gründe liegen wohl sehr weit im privaten Bereich.

Die Sache ist wohl nicht einfach, will man einerseits Menschen, die unter der Gewalt ihres Partners leiden helfen und andererseits die Privatsphäre und die Entscheidungsfreiheit des Einzelnen respektieren."	0	0	0	0	1	0	0	1	0	0	0000100100	" Wenn Person A Person B schlägt ist (im Normalfall) Person A schuld.

Wenn Person B dann aber bei Person A bleibt, ohne dass es einen äußeren Zwang gibt, dann ist Person B daran schuld.

Wir müssen hier vom mündigen, Erwachsenen Bürger ausgehen. Andernfalls müsste man solche Personen teilentmündigen, will man konsequent bleiben.

Also die Prämisse ist, B ist freiwillig mit A zusammen obwohl A gewalttätig ist. Die Gründe liegen wohl sehr weit im privaten Bereich.

Die Sache ist wohl nicht einfach, will man einerseits Menschen, die unter der Gewalt ihres Partners leiden helfen und andererseits die Privatsphäre und die Entscheidungsfreiheit des Einzelnen respektieren."
136395	136396		"warum fehlt in dem Artikel die Erwähnung von jener psychische Gewalt, die überwiegend von Frauen (""du wirst zahlen bis du schwarz wirst und sieht deine Kinder nie wieder"") gegenüber Männer ausgeübt wird?"	1	1	0	0	0	0	0	0	1	0	1100000010	" warum fehlt in dem Artikel die Erwähnung von jener psychische Gewalt, die überwiegend von Frauen (""du wirst zahlen bis du schwarz wirst und sieht deine Kinder nie wieder"") gegenüber Männer ausgeübt wird?"
136394	136395		Doch, die These paßt schon auch. Man sollte bedenken, das wir in Mitteleuropa nicht christlich, sondern von der Aufklärung, bzw. dem Humanismus geprägt sind. In christlich geprägten Gegenden ist Gewalt gegen Schwächere immer noch ausgeprägter.	0	0	0	0	1	0	0	1	0	0	0000100100	 Doch, die These paßt schon auch. Man sollte bedenken, das wir in Mitteleuropa nicht christlich, sondern von der Aufklärung, bzw. dem Humanismus geprägt sind. In christlich geprägten Gegenden ist Gewalt gegen Schwächere immer noch ausgeprägter.
136393	136394	jetzt platzt mir aber gleich die hutschnur!	"ich denke, es ist mittlerweile wissenschaftlich ausreichend bewiesen, dass diese so genannte gewalt nur ein sehr wirkungsvolles erziehungsinstrumentarium darstellt. 

mir hats nicht geschadet. und meiner frau und meinen kindern schadet es auch nicht! ich hab sie grad gefragt: ""nein"", haben sie gesagt, ""das schadet uns nicht. das haben wir verdient!"""	1	0	0	0	1	0	0	0	1	0	1000100010	"jetzt platzt mir aber gleich die hutschnur! ich denke, es ist mittlerweile wissenschaftlich ausreichend bewiesen, dass diese so genannte gewalt nur ein sehr wirkungsvolles erziehungsinstrumentarium darstellt. 

mir hats nicht geschadet. und meiner frau und meinen kindern schadet es auch nicht! ich hab sie grad gefragt: ""nein"", haben sie gesagt, ""das schadet uns nicht. das haben wir verdient!"""
136392	136393	Nur: vielen Jungen und Männern wird immer noch beigebracht, dass man Frauen nicht schlägt.	"Zurückschlagen bringt auch absolut nichts.
Aber wieso nicht einfach gehen?"	0	0	0	0	1	0	0	0	1	0	0000100010	"Nur: vielen Jungen und Männern wird immer noch beigebracht, dass man Frauen nicht schlägt. Zurückschlagen bringt auch absolut nichts.
Aber wieso nicht einfach gehen?"
136391	136392	..was soll man auch machen?	"??????????

Was soll die Frage? Gehen, und das sofort ohne weiteren Kommentar oder Diskussion. Egal ob Frau oder Mann."	0	1	0	0	0	0	0	1	0	0	0100000100	"..was soll man auch machen? ??????????

Was soll die Frage? Gehen, und das sofort ohne weiteren Kommentar oder Diskussion. Egal ob Frau oder Mann."
136390	136391	Postings, die systematische Täter-Opfer-Umkehr betreiben, Gewalt ins Lächerliche ziehen oder herunterspielen, widersprechen fundamental unseren Forenregeln und werden nicht veröffentlicht	"aha

und deshalb wird mein posting nicht veröffentlicht, in dem ich sage, daß trotz aller Erklärungen, warum geschlagen und sich schlagen lassen wird, und der berechtigten forderung an den schläger, das zu lassen, dennoch kein weg daran vorbeiführt, daß das opfer sich halt auch mal auf die Hinterfüße stellt und Konsequenzen zieht - deshalb also wird dieses mein posting nicht veröffentlicht?

grad die forderung, beim Täter anzusetzen, ist ja urkomisch, wenn er doch dauernd darin bestätigt wird, daß die geschlagene ja eh einverstanden damit ist (sonst würde sie ihn nämlich verlassen)"	1	1	0	0	0	0	0	0	1	0	1100000010	"Postings, die systematische Täter-Opfer-Umkehr betreiben, Gewalt ins Lächerliche ziehen oder herunterspielen, widersprechen fundamental unseren Forenregeln und werden nicht veröffentlicht aha

und deshalb wird mein posting nicht veröffentlicht, in dem ich sage, daß trotz aller Erklärungen, warum geschlagen und sich schlagen lassen wird, und der berechtigten forderung an den schläger, das zu lassen, dennoch kein weg daran vorbeiführt, daß das opfer sich halt auch mal auf die Hinterfüße stellt und Konsequenzen zieht - deshalb also wird dieses mein posting nicht veröffentlicht?

grad die forderung, beim Täter anzusetzen, ist ja urkomisch, wenn er doch dauernd darin bestätigt wird, daß die geschlagene ja eh einverstanden damit ist (sonst würde sie ihn nämlich verlassen)"
136389	136390		"Ob dies mit Gewalterfahrungen in der Kindheit zusammenhängt, kann ich nicht beurteilen.
Meiner Erfahrung nach ist bei weitem nicht jede Frau von Gewalt in der Beziehung massiv betroffen. Die meisten beenden die Beziehung sofort nach dem ersten Vorfall.
Es sind immer dieselben die in diese Beziehungen rutschen. Es scheint wie ein 'Opferkomplex' zu sein. Kaum haben sie es nach Jahren geschafft aus einer derartigen Beziehung zu entkommen, landen sie beim nächsten gewaltätigen (oder sonstwie unmöglichen) Typen."	0	0	0	0	0	1	0	0	1	0	0000010010	" Ob dies mit Gewalterfahrungen in der Kindheit zusammenhängt, kann ich nicht beurteilen.
Meiner Erfahrung nach ist bei weitem nicht jede Frau von Gewalt in der Beziehung massiv betroffen. Die meisten beenden die Beziehung sofort nach dem ersten Vorfall.
Es sind immer dieselben die in diese Beziehungen rutschen. Es scheint wie ein 'Opferkomplex' zu sein. Kaum haben sie es nach Jahren geschafft aus einer derartigen Beziehung zu entkommen, landen sie beim nächsten gewaltätigen (oder sonstwie unmöglichen) Typen."
136388	136389		"hatte mal eine völlig gewaltätige partnerin.

seither seh ich das alles ein bisschen anders.

hatte gewaltige blaue flecken - deswegen hätte ich sie aber nie verlassen."	1	0	0	0	1	0	0	1	0	0	1000100100	" hatte mal eine völlig gewaltätige partnerin.

seither seh ich das alles ein bisschen anders.

hatte gewaltige blaue flecken - deswegen hätte ich sie aber nie verlassen."
136387	136388		"naja - wenns nicht grad das absolute zniachtl ist....

wenn frauen VOLL zuschlagen dann kann das durchaus was."	1	1	0	0	0	0	0	0	1	0	1100000010	" naja - wenns nicht grad das absolute zniachtl ist....

wenn frauen VOLL zuschlagen dann kann das durchaus was."
136386	136387		Sie hat gemeint dass das hauptsächlich mit dem Lebensstil zusammenhängt, und der kann - zumindest in den USA, wo Oberflächlichkeiten und Statussymbole den Leuten sehr wichtig sind - relativ schnell recht teuer sein. Weiters ist die Beschäftigungsrate von Frauen in den USA deutlich geringer als die der Männer, aber auch wenn die Frau arbeitet geht, ist sie finanziell in einer Ehe oft bessergestellt. Doch kaum ändert sich etwas, z.B. der Mann verdient weniger, ist überschuldet, verliert den Job, wird krank, oder legt sich selbst teure Hobbies zu etc.  - oder er kommt schlichtweg drauf wieviel Geld seine Frau tatsächlich ausgibt und schränkt das ein - dann fällt die Ehe auseinander, oft im Streit, wegen der jahrelang aufgestauten Emotionen.	0	1	0	0	1	0	0	0	1	0	0100100010	 Sie hat gemeint dass das hauptsächlich mit dem Lebensstil zusammenhängt, und der kann - zumindest in den USA, wo Oberflächlichkeiten und Statussymbole den Leuten sehr wichtig sind - relativ schnell recht teuer sein. Weiters ist die Beschäftigungsrate von Frauen in den USA deutlich geringer als die der Männer, aber auch wenn die Frau arbeitet geht, ist sie finanziell in einer Ehe oft bessergestellt. Doch kaum ändert sich etwas, z.B. der Mann verdient weniger, ist überschuldet, verliert den Job, wird krank, oder legt sich selbst teure Hobbies zu etc.  - oder er kommt schlichtweg drauf wieviel Geld seine Frau tatsächlich ausgibt und schränkt das ein - dann fällt die Ehe auseinander, oft im Streit, wegen der jahrelang aufgestauten Emotionen.
